time,pivot_x,pivot_y,ball1L_x,ball1L_y,ball2L_x,ball2L_y,ball3L_x,ball3L_y,ball1R_x,ball1R_y,ball2R_x,ball2R_y,ball3R_x,ball3R_y,barL_x,barL_y,barR_x,barR_y
10.4900,0.000000,0.000000,-1.995190,1.262379,-2.151652,0.274695,-2.163985,-0.725229,1.120668,-2.678712,1.820999,-3.392531,2.724147,-2.963202,-1.086249,1.679304,1.086249,-1.679304
10.5000,0.000000,0.000000,-1.999768,1.257761,-2.165150,0.271532,-2.144770,-0.728260,1.172751,-2.672641,1.866402,-3.392953,2.764564,-2.953289,-1.091410,1.675955,1.091410,-1.675955
10.5100,0.000000,0.000000,-2.003323,1.251898,-2.178532,0.267367,-2.125598,-0.731231,1.226083,-2.664343,1.910870,-3.393087,2.804628,-2.944537,-1.096222,1.672811,1.096222,-1.672811
10.5200,0.000000,0.000000,-2.005823,1.244781,-2.191772,0.262221,-2.106501,-0.734137,1.280638,-2.653557,1.954207,-3.392681,2.844327,-2.936956,-1.100678,1.669883,1.100678,-1.669883
10.5300,0.000000,0.000000,-2.007235,1.236401,-2.204838,0.256119,-2.087514,-0.736975,1.336353,-2.639991,1.996174,-3.391414,2.883647,-2.930554,-1.104775,1.667175,1.104775,-1.667175
10.5400,0.000000,0.000000,-2.007528,1.226753,-2.217699,0.249088,-2.068671,-0.739745,1.393095,-2.623341,2.036488,-3.388877,2.922568,-2.925344,-1.108521,1.664687,1.108521,-1.664687
10.5500,0.000000,0.000000,-2.006685,1.215829,-2.230325,0.241157,-2.050006,-0.742452,1.450624,-2.603305,2.074827,-3.384567,2.961065,-2.921337,-1.111940,1.662405,1.111940,-1.662405
10.5600,0.000000,0.000000,-2.004716,1.203624,-2.242683,0.232350,-2.031550,-0.745107,1.508540,-2.579641,2.110856,-3.377899,2.999110,-2.918546,-1.115083,1.660298,1.115083,-1.660298
10.5700,0.000000,0.000000,-2.001672,1.190134,-2.254747,0.222687,-2.013332,-0.747735,1.566238,-2.552243,2.144277,-3.368252,3.036665,-2.916984,-1.118037,1.658310,1.118037,-1.658310
10.5800,0.000000,0.000000,-1.997658,1.175355,-2.266497,0.212170,-1.995375,-0.750375,1.622919,-2.521230,2.174908,-3.355081,3.073681,-2.916667,-1.120936,1.656352,1.120936,-1.656352
10.5900,0.000000,0.000000,-1.992824,1.159287,-2.277925,0.200790,-1.977695,-0.753077,1.677682,-2.487004,2.202772,-3.338050,3.110093,-2.917613,-1.123945,1.654312,1.123945,-1.654312
10.6000,0.000000,0.000000,-1.987337,1.141932,-2.289026,0.188525,-1.960306,-0.755902,1.729707,-2.450212,2.228123,-3.317150,3.145810,-2.919846,-1.127243,1.652067,1.127243,-1.652067
10.6100,0.000000,0.000000,-1.981342,1.123295,-2.299802,0.175359,-1.943216,-0.758904,1.778429,-2.411620,2.251408,-3.292694,3.180716,-2.923390,-1.130987,1.649505,1.130987,-1.649505
10.6200,0.000000,0.000000,-1.974930,1.103388,-2.310247,0.161282,-1.926434,-0.762129,1.823601,-2.371964,2.273154,-3.265218,3.214677,-2.928269,-1.135297,1.646542,1.135297,-1.646542
10.6300,0.000000,0.000000,-1.968137,1.082226,-2.320349,0.146305,-1.909973,-0.765611,1.865259,-2.331854,2.293880,-3.235339,3.247552,-2.934492,-1.140248,1.643117,1.140248,-1.643117
10.6400,0.000000,0.000000,-1.960955,1.059831,-2.330086,0.130454,-1.893846,-0.769376,1.903620,-2.291754,2.314029,-3.203655,3.279206,-2.942054,-1.145884,1.639192,1.145884,-1.639192
10.6500,0.000000,0.000000,-1.953348,1.036233,-2.339428,0.113768,-1.878067,-0.773444,1.938990,-2.251996,2.333962,-3.170689,3.309517,-2.950932,-1.152229,1.634738,1.152229,-1.634738
10.6600,0.000000,0.000000,-1.945264,1.011466,-2.348340,0.096300,-1.862651,-0.777832,1.971708,-2.212817,2.353953,-3.136878,3.338381,-2.961088,-1.159296,1.629734,1.159296,-1.629734
10.6700,0.000000,0.000000,-1.936645,0.985573,-2.356778,0.078110,-1.847612,-0.782558,2.002107,-2.174389,2.374212,-3.102580,3.365712,-2.972470,-1.167094,1.624158,1.167094,-1.624158
10.6800,0.000000,0.000000,-1.927438,0.958604,-2.364696,0.059268,-1.832961,-0.787643,2.030499,-2.136837,2.394894,-3.068081,3.391438,-2.985013,-1.175632,1.617989,1.175632,-1.617989
10.6900,0.000000,0.000000,-1.917595,0.930620,-2.372044,0.039848,-1.818705,-0.793108,2.057172,-2.100257,2.416116,-3.033616,3.415504,-2.998645,-1.184920,1.611200,1.184920,-1.611200
10.7000,0.000000,0.000000,-1.907077,0.901692,-2.378770,0.019929,-1.804849,-0.798982,2.082385,-2.064730,2.437963,-2.999377,3.437866,-3.013287,-1.194969,1.603761,1.194969,-1.603761
10.7100,0.000000,0.000000,-1.895862,0.871901,-2.384819,-0.000407,-1.791392,-0.805294,2.106375,-2.030320,2.460498,-2.965519,3.458491,-3.028855,-1.205790,1.595641,1.205790,-1.595641
10.7200,0.000000,0.000000,-1.883939,0.841340,-2.390138,-0.021077,-1.778326,-0.812081,2.129355,-1.997085,2.483768,-2.932174,3.477353,-3.045260,-1.217395,1.586805,1.217395,-1.586805
10.7300,0.000000,0.000000,-1.871321,0.810114,-2.394673,-0.042003,-1.765639,-0.819380,2.151512,-1.965075,2.507802,-2.899451,3.494435,-3.062412,-1.229794,1.577215,1.229794,-1.577215
10.7400,0.000000,0.000000,-1.858035,0.778337,-2.398377,-0.063108,-1.753313,-0.827236,2.173016,-1.934338,2.532623,-2.867442,3.509725,-3.080217,-1.242994,1.566833,1.242994,-1.566833
10.7500,0.000000,0.000000,-1.844132,0.746134,-2.401208,-0.084328,-1.741323,-0.835695,2.194009,-1.904918,2.558243,-2.836226,3.523215,-3.098578,-1.256996,1.555622,1.256996,-1.555622
10.7600,0.000000,0.000000,-1.829680,0.713630,-2.403132,-0.105609,-1.729639,-0.844803,2.214612,-1.876857,2.584664,-2.805868,3.534901,-3.117396,-1.271794,1.543548,1.271794,-1.543548
10.7700,0.000000,0.000000,-1.814766,0.680954,-2.404128,-0.126915,-1.718227,-0.854610,2.234921,-1.850196,2.611887,-2.776424,3.544783,-3.136569,-1.287375,1.530577,1.287375,-1.530577
10.7800,0.000000,0.000000,-1.799487,0.648228,-2.404187,-0.148225,-1.707050,-0.865163,2.255007,-1.824979,2.639901,-2.747939,3.552860,-3.155991,-1.303716,1.516682,1.303716,-1.516682
10.7900,0.000000,0.000000,-1.783951,0.615566,-2.403314,-0.169539,-1.696070,-0.876508,2.274912,-1.801249,2.668694,-2.720453,3.559134,-3.175553,-1.320787,1.501839,1.320787,-1.501839
10.8000,0.000000,0.000000,-1.768264,0.583066,-2.401527,-0.190871,-1.685249,-0.888686,2.294655,-1.779054,2.698243,-2.693994,3.563608,-3.195138,-1.338549,1.486030,1.338549,-1.486030
10.8100,0.000000,0.000000,-1.752534,0.550808,-2.398858,-0.212255,-1.674553,-0.901734,2.314224,-1.758444,2.728524,-2.668585,3.566284,-3.214624,-1.356957,1.469241,1.356957,-1.469241
10.8200,0.000000,0.000000,-1.736859,0.518855,-2.395348,-0.233735,-1.663949,-0.915685,2.333585,-1.739478,2.759501,-2.644241,3.567166,-3.233882,-1.375960,1.451460,1.375960,-1.451460
10.8300,0.000000,0.000000,-1.721327,0.487246,-2.391048,-0.255367,-1.653410,-0.930564,2.352672,-1.722217,2.791132,-2.620968,3.566259,-3.252773,-1.395506,1.432677,1.395506,-1.432677
10.8400,0.000000,0.000000,-1.706014,0.456001,-2.386012,-0.277213,-1.642912,-0.946394,2.371394,-1.706731,2.823362,-2.598765,3.563568,-3.271146,-1.415541,1.412885,1.415541,-1.412885
10.8500,0.000000,0.000000,-1.690984,0.425123,-2.380300,-0.299337,-1.632437,-0.963191,2.389630,-1.693096,2.856124,-2.577621,3.559097,-3.288837,-1.436014,1.392072,1.436014,-1.392072
10.8600,0.000000,0.000000,-1.676285,0.394596,-2.373972,-0.321806,-1.621970,-0.980967,2.407227,-1.681395,2.889333,-2.557508,3.552854,-3.305665,-1.456872,1.370228,1.456872,-1.370228
10.8700,0.000000,0.000000,-1.661956,0.364390,-2.367089,-0.344685,-1.611500,-0.999732,2.423993,-1.671720,2.922881,-2.538387,3.544846,-3.321432,-1.478067,1.347337,1.478067,-1.347337
10.8800,0.000000,0.000000,-1.648023,0.334462,-2.359708,-0.368036,-1.601020,-1.019491,2.439696,-1.664167,2.956630,-2.520193,3.535080,-3.335910,-1.499556,1.323379,1.499556,-1.323379
10.8900,0.000000,0.000000,-1.634502,0.304761,-2.351884,-0.391918,-1.590524,-1.040248,2.454051,-1.658837,2.990399,-2.502834,3.523568,-3.348843,-1.521293,1.298332,1.521293,-1.298332
10.9000,0.000000,0.000000,-1.621402,0.275229,-2.343670,-0.416385,-1.580010,-1.062004,2.466714,-1.655826,3.023949,-2.486181,3.510319,-3.359934,-1.543238,1.272169,1.543238,-1.272169
10.9100,0.000000,0.000000,-1.608728,0.245806,-2.335110,-0.441485,-1.569476,-1.084761,2.477276,-1.655214,3.056964,-2.470052,3.495350,-3.368839,-1.565347,1.244865,1.565347,-1.244865
10.9200,0.000000,0.000000,-1.596479,0.216438,-2.326245,-0.467259,-1.558922,-1.108519,2.485254,-1.657037,3.089016,-2.454201,3.478682,-3.375158,-1.587569,1.216398,1.587569,-1.216398
10.9300,0.000000,0.000000,-1.584661,0.187085,-2.317108,-0.493740,-1.548347,-1.133276,2.490107,-1.661246,3.119532,-2.438307,3.460351,-3.378435,-1.609839,1.186768,1.609839,-1.186768
10.9400,0.000000,0.000000,-1.573290,0.157740,-2.307717,-0.520948,-1.537752,-1.159034,2.491278,-1.667630,3.147770,-2.421963,3.440423,-3.378182,-1.632065,1.156011,1.632065,-1.156011
10.9500,0.000000,0.000000,-1.562405,0.128447,-2.298079,-0.548889,-1.527135,-1.185791,2.488295,-1.675727,3.172823,-2.404713,3.419006,-3.373936,-1.654116,1.124233,1.654116,-1.124233
10.9600,0.000000,0.000000,-1.552080,0.099314,-2.288186,-0.577553,-1.516495,-1.213550,2.480927,-1.684748,3.193722,-2.386120,3.396278,-3.365391,-1.675812,1.091630,1.675812,-1.091630
10.9700,0.000000,0.000000,-1.542420,0.070503,-2.278015,-0.606918,-1.505828,-1.242313,2.469345,-1.693619,3.209648,-2.365893,3.372481,-3.352546,-1.696936,1.058494,1.696936,-1.058494
10.9800,0.000000,0.000000,-1.533544,0.042184,-2.267547,-0.636963,-1.495132,-1.272081,2.454149,-1.701194,3.220186,-2.343990,3.347897,-3.335802,-1.717279,1.025160,1.717279,-1.025160
10.9900,0.000000,0.000000,-1.525553,0.014472,-2.256770,-0.667673,-1.484407,-1.302854,2.436204,-1.706544,3.225443,-2.320630,3.322791,-3.315880,-1.736686,0.991929,1.736686,-0.991929
11.0000,0.000000,0.000000,-1.518505,-0.012603,-2.245685,-0.699049,-1.473653,-1.334632,2.416377,-1.709133,3.225930,-2.296181,3.297374,-3.293625,-1.755078,0.959011,1.755078,-0.959011
11.0100,0.000000,0.000000,-1.512424,-0.039084,-2.234306,-0.731100,-1.462873,-1.367411,2.395375,-1.708797,3.222343,-2.271046,3.271787,-3.269823,-1.772445,0.926519,1.772445,-0.926519
11.0200,0.000000,0.000000,-1.507307,-0.065062,-2.222646,-0.763839,-1.452072,-1.401189,2.373694,-1.705620,3.215383,-2.245583,3.246117,-3.245110,-1.788820,0.894495,1.788820,-0.894495
11.0300,0.000000,0.000000,-1.503138,-0.090647,-2.210721,-0.797278,-1.441251,-1.435961,2.351663,-1.699806,3.205664,-2.220076,3.220412,-3.219968,-1.804255,0.862940,1.804255,-0.862940
11.0400,0.000000,0.000000,-1.499898,-0.115951,-2.198540,-0.831423,-1.430417,-1.471725,2.329487,-1.691604,3.193691,-2.194746,3.194700,-3.194745,-1.818805,0.831835,1.818805,-0.831835
11.0500,0.000000,0.000000,-1.497571,-0.141081,-2.186111,-0.866280,-1.419572,-1.508477,2.307294,-1.681265,3.179863,-2.169755,3.168995,-3.169696,-1.832526,0.801153,1.832526,-0.801153
11.0600,0.000000,0.000000,-1.496145,-0.166133,-2.173437,-0.901847,-1.408720,-1.546213,2.285166,-1.669016,3.164498,-2.145226,3.143303,-3.145001,-1.845470,0.770869,1.845470,-0.770869
11.0700,0.000000,0.000000,-1.495610,-0.191195,-2.160518,-0.938120,-1.397866,-1.584930,2.263156,-1.655062,3.147842,-2.121251,3.117628,-3.120794,-1.857683,0.740955,1.857683,-0.740955
11.0800,0.000000,0.000000,-1.495965,-0.216345,-2.147351,-0.975092,-1.387016,-1.624622,2.241301,-1.639583,3.130091,-2.097899,3.091969,-3.097172,-1.869204,0.711390,1.869204,-0.711390
11.0900,0.000000,0.000000,-1.497210,-0.241655,-2.133931,-1.012750,-1.376173,-1.665285,2.219630,-1.622735,3.111400,-2.075224,3.066328,-3.074207,-1.880072,0.682150,1.880072,-0.682150
11.1000,0.000000,0.000000,-1.499353,-0.267188,-2.120250,-1.051080,-1.365344,-1.706914,2.198166,-1.604653,3.091893,-2.053265,3.040702,-3.051954,-1.890319,0.653217,1.890319,-0.653217
11.1100,0.000000,0.000000,-1.502404,-0.292998,-2.106297,-1.090063,-1.354538,-1.749501,2.176933,-1.585455,3.071667,-2.032053,3.015092,-3.030452,-1.899976,0.624573,1.899976,-0.624573
11.1200,0.000000,0.000000,-1.506379,-0.319138,-2.092061,-1.129679,-1.343760,-1.793038,2.155952,-1.565244,3.050801,-2.011613,2.989496,-3.009732,-1.909070,0.596199,1.909070,-0.596199
11.1300,0.000000,0.000000,-1.511300,-0.345652,-2.077528,-1.169900,-1.333023,-1.837517,2.135249,-1.544109,3.029356,-1.991962,2.963914,-2.989819,-1.917626,0.568076,1.917626,-0.568076
11.1400,0.000000,0.000000,-1.517191,-0.372581,-2.062681,-1.210698,-1.322337,-1.882926,2.114850,-1.522130,3.007382,-1.973114,2.938345,-2.970728,-1.925668,0.540188,1.925668,-0.540188
11.1500,0.000000,0.000000,-1.524084,-0.399962,-2.047502,-1.252038,-1.311715,-1.929252,2.094783,-1.499374,2.984915,-1.955077,2.912788,-2.952473,-1.933218,0.512512,1.933218,-0.512512
11.1600,0.000000,0.000000,-1.532015,-0.427829,-2.031969,-1.293880,-1.301175,-1.976478,2.075081,-1.475902,2.961984,-1.937858,2.887242,-2.935061,-1.940296,0.485027,1.940296,-0.485027
11.1700,0.000000,0.000000,-1.541026,-0.456210,-2.016060,-1.336178,-1.290735,-2.024584,2.055778,-1.451767,2.938609,-1.921459,2.861708,-2.918497,-1.946921,0.457709,1.946921,-0.457709
11.1800,0.000000,0.000000,-1.551166,-0.485135,-1.999747,-1.378877,-1.280419,-2.073547,2.036914,-1.427011,2.914801,-1.905880,2.836185,-2.902784,-1.953112,0.430529,1.953112,-0.430529
11.1900,0.000000,0.000000,-1.562491,-0.514627,-1.983002,-1.421914,-1.270255,-2.123336,2.018532,-1.401674,2.890567,-1.891118,2.810674,-2.887921,-1.958883,0.403454,1.958883,-0.403454
11.2000,0.000000,0.000000,-1.575061,-0.544709,-1.965789,-1.465215,-1.260278,-2.173913,2.000681,-1.375784,2.865906,-1.877168,2.785174,-2.873904,-1.964252,0.376448,1.964252,-0.376448
11.2100,0.000000,0.000000,-1.588945,-0.575405,-1.948073,-1.508693,-1.250528,-2.225234,1.983414,-1.349363,2.840809,-1.864021,2.759685,-2.860725,-1.969232,0.349464,1.969232,-0.349464
11.2200,0.000000,0.000000,-1.604219,-0.606734,-1.929811,-1.552244,-1.241056,-2.277238,1.966792,-1.322426,2.815265,-1.851665,2.734210,-2.848374,-1.973835,0.322451,1.973835,-0.322451
11.2300,0.000000,0.000000,-1.620962,-0.638717,-1.910958,-1.595744,-1.231926,-2.329853,1.950887,-1.294976,2.789253,-1.840084,2.708748,-2.836838,-1.978073,0.295345,1.978073,-0.295345
11.2400,0.000000,0.000000,-1.639257,-0.671375,-1.891465,-1.639048,-1.223214,-2.382983,1.935778,-1.267005,2.762744,-1.829257,2.683300,-2.826097,-1.981953,0.268072,1.981953,-0.268072
11.2500,0.000000,0.000000,-1.659186,-0.704728,-1.871280,-1.681977,-1.215014,-2.436507,1.921560,-1.238494,2.735703,-1.819159,2.657868,-2.816126,-1.985483,0.240539,1.985483,-0.240539
11.2600,0.000000,0.000000,-1.680822,-0.738799,-1.850350,-1.724324,-1.207446,-2.490271,1.908344,-1.209408,2.708083,-1.809756,2.632454,-2.806892,-1.988664,0.212639,1.988664,-0.212639
11.2700,0.000000,0.000000,-1.704216,-0.773608,-1.828627,-1.765839,-1.200652,-2.544073,1.896263,-1.179693,2.679827,-1.801005,2.607060,-2.798354,-1.991496,0.184238,1.991496,-0.184238
11.2800,0.000000,0.000000,-1.729380,-0.809178,-1.806074,-1.806233,-1.194807,-2.597657,1.885475,-1.149280,2.650861,-1.792851,2.581689,-2.790456,-1.993970,0.155183,1.993970,-0.155183
11.2900,0.000000,0.000000,-1.756258,-0.845527,-1.782678,-1.845178,-1.190116,-2.650703,1.876173,-1.118078,2.621099,-1.785225,2.556344,-2.783127,-1.996072,0.125292,1.996072,-0.125292
11.3000,0.000000,0.000000,-1.784690,-0.882666,-1.758465,-1.882322,-1.186811,-2.702817,1.868583,-1.085988,2.590432,-1.778038,2.531028,-2.776272,-1.997772,0.094368,1.997772,-0.094368
11.3100,0.000000,0.000000,-1.814372,-0.920593,-1.733524,-1.917319,-1.185133,-2.753541,1.862966,-1.052910,2.558733,-1.771176,2.505746,-2.769771,-1.999032,0.062210,1.999032,-0.062210
11.3200,0.000000,0.000000,-1.844833,-0.959278,-1.708020,-1.949875,-1.185306,-2.802383,1.859613,-1.018769,2.525861,-1.764499,2.480501,-2.763470,-1.999795,0.028643,1.999795,-0.028643
11.3300,0.000000,0.000000,-1.875437,-0.998656,-1.682206,-1.979809,-1.187499,-2.848869,1.858831,-0.983544,2.491661,-1.757835,2.455294,-2.757173,-1.999990,-0.006443,1.999990,0.006443
11.3400,0.000000,0.000000,-1.905443,-1.038615,-1.656402,-2.007108,-1.191782,-2.892618,1.860918,-0.947295,2.455976,-1.750977,2.430125,-2.750643,-1.999537,-0.043051,1.999537,0.043051
11.3500,0.000000,0.000000,-1.934103,-1.078986,-1.630955,-2.031929,-1.198112,-2.933398,1.866155,-0.910171,2.418657,-1.743682,2.404987,-2.743589,-1.998357,-0.081052,1.998357,0.081052
11.3600,0.000000,0.000000,-1.960764,-1.119545,-1.606195,-2.054574,-1.206340,-2.971153,1.874792,-0.872400,2.379563,-1.735654,2.379866,-2.735654,-1.996386,-0.120180,1.996386,0.120180
11.3700,0.000000,0.000000,-1.984923,-1.160011,-1.582397,-2.075419,-1.216252,-3.005978,1.887053,-0.834260,2.338570,-1.726523,2.354732,-2.726392,-1.993586,-0.160049,1.993586,0.160049
11.3800,0.000000,0.000000,-2.006232,-1.200043,-1.559770,-2.094846,-1.227604,-3.038066,1.903118,-0.796047,2.295574,-1.715818,2.329539,-2.715241,-1.989957,-0.200175,1.989957,0.200175
11.3900,0.000000,0.000000,-2.024460,-1.239232,-1.538467,-2.113194,-1.240157,-3.067663,1.923082,-0.758058,2.250526,-1.702929,2.304210,-2.701487,-1.985549,-0.239989,1.985549,0.239989
11.4000,0.000000,0.000000,-2.039454,-1.277105,-1.518593,-2.130746,-1.253695,-3.095023,1.946847,-0.720589,2.203477,-1.687099,2.278625,-2.684271,-1.980466,-0.278846,1.980466,0.278846
11.4100,0.000000,0.000000,-2.051116,-1.313158,-1.500217,-2.147730,-1.268027,-3.120400,1.973955,-0.683931,2.154667,-1.667467,2.252617,-2.662658,-1.974867,-0.316069,1.974867,0.316069
11.4200,0.000000,0.000000,-2.059426,-1.346939,-1.483359,-2.164341,-1.282983,-3.144060,2.003433,-0.648365,2.104601,-1.643235,2.225982,-2.635841,-1.968952,-0.351040,1.968952,0.351040
11.4300,0.000000,0.000000,-2.064493,-1.378181,-1.467974,-2.180779,-1.298413,-3.166299,2.033821,-0.614130,2.054030,-1.613926,2.198529,-2.603431,-1.962916,-0.383353,1.962916,0.383353
11.4400,0.000000,0.000000,-2.066586,-1.406895,-1.453940,-2.197252,-1.314183,-3.187438,2.063490,-0.581377,2.003787,-1.579593,2.170137,-2.565660,-1.956909,-0.412927,1.956909,0.412927
11.4500,0.000000,0.000000,-2.066087,-1.433346,-1.441086,-2.213969,-1.330184,-3.207801,2.091088,-0.550149,1.954563,-1.540786,2.140796,-2.523292,-1.951002,-0.439990,1.951002,0.439990
11.4600,0.000000,0.000000,-2.063410,-1.457928,-1.429230,-2.231113,-1.346333,-3.227671,2.115782,-0.520406,1.906787,-1.498322,2.110580,-2.477336,-1.945207,-0.464939,1.945207,0.464939
11.4700,0.000000,0.000000,-2.058924,-1.481046,-1.418212,-2.248828,-1.362569,-3.247278,2.137222,-0.492055,1.860639,-1.453045,2.079611,-2.428776,-1.939499,-0.488203,1.939499,0.488203
11.4800,0.000000,0.000000,-2.052922,-1.503047,-1.407906,-2.267216,-1.378849,-3.266794,2.155375,-0.464990,1.816139,-1.405691,2.048016,-2.378436,-1.933839,-0.510163,1.933839,0.510163
11.4900,0.000000,0.000000,-2.045629,-1.524204,-1.398222,-2.286349,-1.395141,-3.286344,2.170380,-0.439104,1.773221,-1.356853,2.015909,-2.326958,-1.928187,-0.531125,1.928187,0.531125
11.5000,0.000000,0.000000,-2.037207,-1.544728,-1.389093,-2.306271,-1.411419,-3.306022,2.182441,-0.414299,1.731782,-1.306995,1.983387,-2.274825,-1.922508,-0.551328,1.922508,0.551328
11.5100,0.000000,0.000000,-2.027776,-1.564775,-1.380478,-2.327011,-1.427664,-3.325898,2.191778,-0.390487,1.691711,-1.256474,1.950530,-2.222400,-1.916771,-0.570955,1.916771,0.570955
11.5200,0.000000,0.000000,-2.017420,-1.584462,-1.372346,-2.348583,-1.443860,-3.346022,2.198602,-0.367588,1.652900,-1.205568,1.917400,-2.169954,-1.910949,-0.590147,1.910949,0.590147
11.5300,0.000000,0.000000,-2.006200,-1.603880,-1.364682,-2.370988,-1.459991,-3.366436,2.203105,-0.345527,1.615250,-1.154494,1.884048,-2.117690,-1.905021,-0.609012,1.905021,0.609012
11.5400,0.000000,0.000000,-1.994158,-1.623096,-1.357478,-2.394224,-1.476044,-3.387170,2.205459,-0.324236,1.578671,-1.103426,1.850515,-2.065767,-1.898966,-0.627637,1.898966,0.627637
11.5500,0.000000,0.000000,-1.981323,-1.642162,-1.350734,-2.418279,-1.492007,-3.408249,2.205815,-0.303647,1.543084,-1.052504,1.816834,-2.014305,-1.892767,-0.646091,1.892767,0.646091
11.5600,0.000000,0.000000,-1.967711,-1.661118,-1.344453,-2.443134,-1.507867,-3.429692,2.204305,-0.283697,1.508416,-1.001846,1.783031,-1.963400,-1.886408,-0.664429,1.886408,0.664429
11.5700,0.000000,0.000000,-1.953333,-1.679996,-1.338647,-2.468768,-1.523614,-3.451513,2.201049,-0.264322,1.474604,-0.951546,1.749128,-1.913127,-1.879873,-0.682698,1.879873,0.682698
11.5800,0.000000,0.000000,-1.938191,-1.698821,-1.333329,-2.495152,-1.539235,-3.473723,2.196150,-0.245459,1.441588,-0.901689,1.715143,-1.863545,-1.873148,-0.700939,1.873148,0.700939
11.5900,0.000000,0.000000,-1.922283,-1.717614,-1.328516,-2.522251,-1.554721,-3.496331,2.189703,-0.227047,1.409315,-0.852343,1.681090,-1.814703,-1.866218,-0.719187,1.866218,0.719187
11.6000,0.000000,0.000000,-1.905601,-1.736389,-1.324228,-2.550026,-1.570058,-3.519339,2.181794,-0.209020,1.377735,-0.803570,1.646982,-1.766641,-1.859068,-0.737472,1.859068,0.737472
11.6100,0.000000,0.000000,-1.888137,-1.755161,-1.320489,-2.578432,-1.585236,-3.542750,2.172501,-0.191315,1.346801,-0.755424,1.612828,-1.719390,-1.851682,-0.755826,1.851682,0.755826
11.6200,0.000000,0.000000,-1.869879,-1.773941,-1.317325,-2.607418,-1.600242,-3.566562,2.161897,-0.173865,1.316469,-0.707953,1.578637,-1.672975,-1.844044,-0.774275,1.844044,0.774275
11.6300,0.000000,0.000000,-1.850816,-1.792740,-1.314763,-2.636924,-1.615063,-3.590769,2.150050,-0.156604,1.286695,-0.661200,1.544415,-1.627419,-1.836135,-0.792847,1.836135,0.792847
11.6400,0.000000,0.000000,-1.830936,-1.811566,-1.312835,-2.666886,-1.629686,-3.615361,2.137025,-0.139463,1.257438,-0.615201,1.510169,-1.582738,-1.827937,-0.811571,1.827937,0.811571
11.6500,0.000000,0.000000,-1.810230,-1.830431,-1.311572,-2.697230,-1.644093,-3.640326,2.122883,-0.122372,1.228660,-0.569993,1.475901,-1.538946,-1.819427,-0.830474,1.819427,0.830474
11.6600,0.000000,0.000000,-1.788692,-1.849346,-1.311005,-2.727876,-1.658269,-3.665644,2.107684,-0.105260,1.200319,-0.525604,1.441617,-1.496055,-1.810581,-0.849586,1.810581,0.849586
