time,pivot_x,pivot_y,tipA_x,tipA_y,tipB_x,tipB_y,tipC_x,tipC_y,ball1A_x,ball1A_y,ball2A_x,ball2A_y,ball1B_x,ball1B_y,ball2B_x,ball2B_y,ball1C_x,ball1C_y,ball2C_x,ball2C_y
21.4200,0.000000,0.000000,0.716743,-1.651145,-1.788305,0.204855,1.306428,1.238243,0.724539,-2.051069,0.741365,-2.450715,-1.823373,-0.193605,-1.872464,-0.590581,1.347551,0.840363,1.402270,0.444123
21.4300,0.000000,0.000000,0.727841,-1.646283,-1.789643,0.192813,1.298064,1.247008,0.734909,-2.046221,0.751509,-2.445876,-1.826629,-0.205473,-1.878671,-0.602073,1.337682,0.848975,1.388221,0.452181
21.4400,0.000000,0.000000,0.738843,-1.641375,-1.790894,0.180831,1.289689,1.255669,0.745289,-2.041323,0.761624,-2.440989,-1.829849,-0.217268,-1.884776,-0.613479,1.327759,0.857484,1.374104,0.460178
21.4500,0.000000,0.000000,0.749750,-1.636421,-1.792058,0.168908,1.281303,1.264224,0.755684,-2.036377,0.771710,-2.436056,-1.833029,-0.228988,-1.890773,-0.624799,1.317782,0.865891,1.359928,0.468117
21.4600,0.000000,0.000000,0.760563,-1.631424,-1.793136,0.157046,1.272909,1.272675,0.766093,-2.031386,0.781769,-2.431079,-1.836166,-0.240633,-1.896654,-0.636033,1.307749,0.874195,1.345701,0.476000
21.4700,0.000000,0.000000,0.771279,-1.626385,-1.794130,0.145245,1.264509,1.281022,0.776519,-2.026351,0.791803,-2.426059,-1.839255,-0.252201,-1.902411,-0.647184,1.297660,0.882398,1.331433,0.483826
21.4800,0.000000,0.000000,0.781900,-1.621306,-1.795042,0.133507,1.256103,1.289265,0.786962,-2.021274,0.801812,-2.420998,-1.842292,-0.263692,-1.908037,-0.658252,1.287515,0.890500,1.317133,0.491598
21.4900,0.000000,0.000000,0.792426,-1.616187,-1.795872,0.121833,1.247694,1.297405,0.797422,-2.016156,0.811799,-2.415898,-1.845271,-0.275105,-1.913526,-0.669239,1.277313,0.898504,1.302809,0.499317
21.5000,0.000000,0.000000,0.802856,-1.611031,-1.796622,0.110221,1.239281,1.305443,0.807898,-2.010999,0.821766,-2.410759,-1.848187,-0.286441,-1.918871,-0.680146,1.267056,0.906409,1.288470,0.506983
21.5100,0.000000,0.000000,0.813192,-1.605839,-1.797293,0.098674,1.230867,1.313380,0.818388,-2.005805,0.831713,-2.405583,-1.851036,-0.297699,-1.924066,-0.690976,1.256742,0.914218,1.274126,0.514596
21.5200,0.000000,0.000000,0.823433,-1.600612,-1.797887,0.087192,1.222452,1.321216,0.828892,-2.000574,0.841643,-2.400371,-1.853810,-0.308880,-1.929104,-0.701729,1.246373,0.921931,1.259783,0.522156
21.5300,0.000000,0.000000,0.833580,-1.595351,-1.798404,0.075774,1.214038,1.328951,0.839407,-1.995308,0.851558,-2.395124,-1.856505,-0.319984,-1.933981,-0.712409,1.235950,0.929552,1.245451,0.529665
21.5400,0.000000,0.000000,0.843634,-1.590057,-1.798847,0.064420,1.205625,1.336588,0.849931,-1.990008,0.861459,-2.389841,-1.859114,-0.331013,-1.938690,-0.723018,1.225475,0.937081,1.231138,0.537121
21.5500,0.000000,0.000000,0.853595,-1.584732,-1.799216,0.053132,1.197215,1.344127,0.860459,-1.984673,0.871349,-2.384525,-1.861633,-0.341969,-1.943226,-0.733558,1.214949,0.944520,1.216852,0.544525
21.5600,0.000000,0.000000,0.863463,-1.579377,-1.799512,0.041908,1.188807,1.351569,0.870988,-1.979306,0.881230,-2.379175,-1.864054,-0.352851,-1.947584,-0.744032,1.204373,0.951872,1.202600,0.551876
21.5700,0.000000,0.000000,0.873240,-1.573992,-1.799737,0.030748,1.180403,1.358914,0.881515,-1.973907,0.891103,-2.373792,-1.866372,-0.363663,-1.951760,-0.754443,1.193752,0.959137,1.188391,0.559173
21.5800,0.000000,0.000000,0.882927,-1.568579,-1.799893,0.019652,1.172003,1.366166,0.892034,-1.968475,0.900971,-2.368375,-1.868581,-0.374406,-1.955748,-0.764793,1.183086,0.966319,1.174231,0.566417
21.5900,0.000000,0.000000,0.892524,-1.563138,-1.799979,0.008621,1.163608,1.373323,0.902541,-1.963013,0.910835,-2.362927,-1.870675,-0.385083,-1.959546,-0.775085,1.172380,0.973419,1.160127,0.573607
21.6000,0.000000,0.000000,0.902033,-1.557670,-1.799998,-0.002348,1.155218,1.380388,0.913031,-1.957519,0.920698,-2.357446,-1.872648,-0.395695,-1.963148,-0.785323,1.161637,0.980440,1.146088,0.580742
21.6100,0.000000,0.000000,0.911454,-1.552177,-1.799951,-0.013254,1.146833,1.387362,0.923498,-1.951995,0.930561,-2.351933,-1.874496,-0.406246,-1.966552,-0.795509,1.150860,0.987382,1.132118,0.587822
21.6200,0.000000,0.000000,0.920789,-1.546657,-1.799839,-0.024098,1.138454,1.394246,0.933937,-1.946441,0.940426,-2.346388,-1.876212,-0.416739,-1.969752,-0.805648,1.140054,0.994249,1.118225,0.594845
21.6300,0.000000,0.000000,0.930038,-1.541113,-1.799662,-0.034881,1.130080,1.401042,0.944341,-1.940857,0.950296,-2.340813,-1.877792,-0.427176,-1.972748,-0.815742,1.129223,1.001043,1.104414,0.601813
21.6400,0.000000,0.000000,0.939205,-1.535544,-1.799422,-0.045603,1.121712,1.407751,0.954706,-1.935243,0.960170,-2.335206,-1.879231,-0.437561,-1.975534,-0.825795,1.118372,1.007764,1.090693,0.608723
21.6500,0.000000,0.000000,0.948289,-1.529951,-1.799120,-0.056267,1.113350,1.414374,0.965024,-1.929600,0.970051,-2.329569,-1.880524,-0.447896,-1.978109,-0.835810,1.107505,1.014416,1.077065,0.615576
21.6600,0.000000,0.000000,0.957292,-1.524333,-1.798757,-0.066872,1.104992,1.420913,0.975291,-1.923928,0.979941,-2.323901,-1.881666,-0.458186,-1.980469,-0.845791,1.096629,1.021000,1.063538,0.622371
21.6700,0.000000,0.000000,0.966216,-1.518693,-1.798334,-0.077421,1.096639,1.427369,0.985500,-1.918227,0.989839,-2.318204,-1.882655,-0.468433,-1.982613,-0.855742,1.085748,1.027518,1.050115,0.629108
21.6800,0.000000,0.000000,0.975062,-1.513028,-1.797852,-0.087915,1.088290,1.433745,0.995644,-1.912498,0.999747,-2.312477,-1.883486,-0.478641,-1.984538,-0.865666,1.074868,1.033970,1.036802,0.635786
21.6900,0.000000,0.000000,0.983833,-1.507339,-1.797311,-0.098355,1.079945,1.440041,1.005719,-1.906740,1.009666,-2.306721,-1.884156,-0.488814,-1.986242,-0.875567,1.063994,1.040359,1.023604,0.642404
21.7000,0.000000,0.000000,0.992530,-1.501627,-1.796712,-0.108743,1.071603,1.446260,1.015718,-1.900954,1.019596,-2.300936,-1.884662,-0.498954,-1.987723,-0.885449,1.053134,1.046687,1.010525,0.648962
21.7100,0.000000,0.000000,1.001155,-1.495890,-1.796057,-0.119081,1.063262,1.452403,1.025636,-1.895141,1.029538,-2.295122,-1.885002,-0.509066,-1.988979,-0.895316,1.042293,1.052953,0.997570,0.655461
21.7200,0.000000,0.000000,1.009710,-1.490129,-1.795345,-0.129370,1.054922,1.458471,1.035468,-1.889299,1.039490,-2.289279,-1.885174,-0.519153,-1.990010,-0.905170,1.031476,1.059159,0.984742,0.661899
21.7300,0.000000,0.000000,1.018197,-1.484343,-1.794577,-0.139613,1.046583,1.464467,1.045208,-1.883430,1.049453,-2.283408,-1.885176,-0.529217,-1.990813,-0.915017,1.020692,1.065306,0.972045,0.668275
21.7400,0.000000,0.000000,1.026618,-1.478532,-1.793755,-0.149811,1.038241,1.470393,1.054852,-1.877534,1.059427,-2.277508,-1.885007,-0.539263,-1.991387,-0.924858,1.009945,1.071395,0.959483,0.674591
21.7500,0.000000,0.000000,1.034975,-1.472694,-1.792878,-0.159967,1.029897,1.476249,1.064396,-1.871610,1.069410,-2.271579,-1.884666,-0.549294,-1.991732,-0.934698,0.999242,1.077426,0.947060,0.680844
21.7600,0.000000,0.000000,1.043270,-1.466829,-1.791946,-0.170084,1.021549,1.482038,1.073835,-1.865660,1.079400,-2.265621,-1.884153,-0.559311,-1.991846,-0.944541,0.988589,1.083398,0.934778,0.687034
21.7700,0.000000,0.000000,1.051505,-1.460937,-1.790961,-0.180162,1.013196,1.487762,1.083167,-1.859682,1.089398,-2.259633,-1.883467,-0.569318,-1.991729,-0.954389,0.977992,1.089314,0.922640,0.693162
21.7800,0.000000,0.000000,1.059683,-1.455016,-1.789922,-0.190204,1.004835,1.493421,1.092387,-1.853677,1.099400,-2.253616,-1.882609,-0.579318,-1.991380,-0.964245,0.967458,1.095171,0.910650,0.699226
21.7900,0.000000,0.000000,1.067805,-1.449066,-1.788831,-0.200213,0.996466,1.499018,1.101492,-1.847645,1.109404,-2.247567,-1.881579,-0.589312,-1.990798,-0.974112,0.956992,1.100971,0.898810,0.705225
21.8000,0.000000,0.000000,1.075874,-1.443086,-1.787686,-0.210191,0.988086,1.504555,1.110482,-1.841586,1.119409,-2.241486,-1.880379,-0.599303,-1.989983,-0.983994,0.946599,1.106712,0.887122,0.711159
21.8100,0.000000,0.000000,1.083891,-1.437074,-1.786488,-0.220140,0.979695,1.510032,1.119354,-1.835499,1.129411,-2.235372,-1.879011,-0.609292,-1.988935,-0.993892,0.936286,1.112395,0.875589,0.717027
21.8200,0.000000,0.000000,1.091858,-1.431030,-1.785237,-0.230062,0.971291,1.515452,1.128106,-1.829384,1.139407,-2.229224,-1.877474,-0.619282,-1.987653,-1.003808,0.926057,1.118018,0.864212,0.722828
21.8300,0.000000,0.000000,1.099777,-1.424953,-1.783934,-0.239958,0.962872,1.520815,1.136738,-1.823241,1.149394,-2.223041,-1.875773,-0.629273,-1.986138,-1.013746,0.915917,1.123580,0.852994,0.728561
21.8400,0.000000,0.000000,1.107650,-1.418842,-1.782578,-0.249832,0.954436,1.526123,1.145250,-1.817070,1.159368,-2.216821,-1.873909,-0.639266,-1.984390,-1.023706,0.905872,1.129082,0.841936,0.734225
21.8500,0.000000,0.000000,1.115478,-1.412695,-1.781169,-0.259685,0.945983,1.531377,1.153642,-1.810871,1.169326,-2.210563,-1.871885,-0.649262,-1.982408,-1.033690,0.895924,1.134522,0.831041,0.739819
21.8600,0.000000,0.000000,1.123263,-1.406513,-1.779708,-0.269518,0.937511,1.536578,1.161915,-1.804641,1.179262,-2.204265,-1.869703,-0.659262,-1.980193,-1.043700,0.886078,1.139899,0.820308,0.745343
21.8700,0.000000,0.000000,1.131006,-1.400294,-1.778194,-0.279333,0.929019,1.541727,1.170070,-1.798382,1.189173,-2.197926,-1.867368,-0.669266,-1.977746,-1.053736,0.876338,1.145212,0.809741,0.750795
21.8800,0.000000,0.000000,1.138709,-1.394038,-1.776627,-0.289131,0.920506,1.546825,1.178109,-1.792093,1.199053,-2.191544,-1.864882,-0.679274,-1.975068,-1.063798,0.866706,1.150460,0.799340,0.756173
21.8900,0.000000,0.000000,1.146371,-1.387744,-1.775007,-0.298914,0.911971,1.551873,1.186033,-1.785773,1.208899,-2.185119,-1.862249,-0.689285,-1.972158,-1.073888,0.857185,1.155642,0.789106,0.761479
21.9000,0.000000,0.000000,1.153995,-1.381411,-1.773334,-0.308683,0.903412,1.556871,1.193847,-1.779421,1.218703,-2.178648,-1.859473,-0.699298,-1.969018,-1.084006,0.847777,1.160759,0.779040,0.766709
21.9100,0.000000,0.000000,1.161580,-1.375039,-1.771609,-0.318438,0.894830,1.561819,1.201553,-1.773037,1.228462,-2.172130,-1.856558,-0.709314,-1.965649,-1.094150,0.838485,1.165807,0.769143,0.771864
21.9200,0.000000,0.000000,1.169127,-1.368627,-1.769830,-0.328180,0.886224,1.566719,1.209155,-1.766620,1.238170,-2.165566,-1.853507,-0.719330,-1.962052,-1.104321,0.829309,1.170788,0.759415,0.776942
21.9300,0.000000,0.000000,1.176638,-1.362176,-1.767998,-0.337910,0.877593,1.571569,1.216657,-1.760169,1.247821,-2.158953,-1.850326,-0.729346,-1.958229,-1.114518,0.820251,1.175701,0.749859,0.781943
21.9400,0.000000,0.000000,1.184111,-1.355685,-1.766113,-0.347628,0.868937,1.576372,1.224063,-1.753684,1.257409,-2.152292,-1.847019,-0.739360,-1.954180,-1.124739,0.811310,1.180545,0.740473,0.786867
21.9500,0.000000,0.000000,1.191547,-1.349153,-1.764175,-0.357334,0.860256,1.581126,1.231379,-1.747165,1.266929,-2.145582,-1.843591,-0.749371,-1.949909,-1.134983,0.802488,1.185319,0.731259,0.791712
21.9600,0.000000,0.000000,1.198947,-1.342582,-1.762184,-0.367028,0.851550,1.585832,1.238608,-1.740611,1.276375,-2.138824,-1.840045,-0.759376,-1.945416,-1.145248,0.793783,1.190025,0.722217,0.796479
21.9700,0.000000,0.000000,1.206309,-1.335971,-1.760139,-0.376709,0.842820,1.590489,1.245756,-1.734021,1.285742,-2.132017,-1.836387,-0.769375,-1.940705,-1.155533,0.785194,1.194662,0.713346,0.801167
21.9800,0.000000,0.000000,1.213635,-1.329320,-1.758042,-0.386379,0.834064,1.595098,1.252829,-1.727395,1.295022,-2.125163,-1.832621,-0.779364,-1.935777,-1.165834,0.776721,1.199229,0.704649,0.805776
21.9900,0.000000,0.000000,1.220922,-1.322629,-1.755892,-0.396035,0.825285,1.599658,1.259833,-1.720732,1.304212,-2.118263,-1.828753,-0.789343,-1.930635,-1.176151,0.768362,1.203729,0.696123,0.810306
22.0000,0.000000,0.000000,1.228172,-1.315900,-1.753689,-0.405678,0.816482,1.604169,1.266771,-1.714034,1.313305,-2.111318,-1.824787,-0.799309,-1.925283,-1.186479,0.760115,1.208160,0.687770,0.814757
22.0100,0.000000,0.000000,1.235383,-1.309133,-1.751434,-0.415307,0.807657,1.608630,1.273652,-1.707298,1.322297,-2.104329,-1.820728,-0.809259,-1.919722,-1.196815,0.751976,1.212524,0.679589,0.819129
22.0200,0.000000,0.000000,1.242555,-1.302328,-1.749126,-0.424920,0.798809,1.613042,1.280479,-1.700526,1.331181,-2.097299,-1.816580,-0.819192,-1.913958,-1.207158,0.743944,1.216823,0.671580,0.823423
22.0300,0.000000,0.000000,1.249687,-1.295485,-1.746767,-0.434518,0.789940,1.617404,1.287258,-1.693717,1.339954,-2.090231,-1.812348,-0.829106,-1.907993,-1.217502,0.736016,1.221055,0.663742,0.827639
22.0400,0.000000,0.000000,1.256779,-1.288606,-1.744355,-0.444100,0.781050,1.621715,1.293995,-1.686871,1.348610,-2.083125,-1.808038,-0.838998,-1.901832,-1.227846,0.728186,1.225224,0.656075,0.831778
22.0500,0.000000,0.000000,1.263830,-1.281692,-1.741893,-0.453663,0.772141,1.625976,1.300695,-1.679989,1.357145,-2.075986,-1.803653,-0.848866,-1.895479,-1.238184,0.720452,1.229330,0.648578,0.835840
22.0600,0.000000,0.000000,1.270839,-1.274743,-1.739379,-0.463207,0.763214,1.630185,1.307364,-1.673072,1.365556,-2.068816,-1.799198,-0.858709,-1.888938,-1.248512,0.712810,1.233374,0.641250,0.839827
22.0700,0.000000,0.000000,1.277805,-1.267760,-1.736815,-0.472731,0.754270,1.634343,1.314004,-1.666118,1.373838,-2.061618,-1.794678,-0.868524,-1.882215,-1.258828,0.705255,1.237357,0.634091,0.843739
22.0800,0.000000,0.000000,1.284727,-1.260744,-1.734200,-0.482234,0.745309,1.638449,1.320622,-1.659130,1.381987,-2.054395,-1.790096,-0.878310,-1.875315,-1.269126,0.697782,1.241282,0.627098,0.847577
22.0900,0.000000,0.000000,1.291605,-1.253697,-1.731536,-0.491715,0.736335,1.642502,1.327222,-1.652108,1.390002,-2.047151,-1.785457,-0.888064,-1.868243,-1.279403,0.690386,1.245149,0.620272,0.851342
22.1000,0.000000,0.000000,1.298438,-1.246619,-1.728823,-0.501171,0.727347,1.646501,1.333806,-1.645052,1.397878,-2.039887,-1.780765,-0.897784,-1.861005,-1.289653,0.683063,1.248960,0.613609,0.855036
22.1100,0.000000,0.000000,1.305225,-1.239511,-1.726061,-0.510602,0.718347,1.650448,1.340378,-1.637964,1.405614,-2.032608,-1.776023,-0.907469,-1.853608,-1.299873,0.675806,1.252716,0.607108,0.858660
22.1200,0.000000,0.000000,1.311964,-1.232376,-1.723251,-0.520006,0.709336,1.654340,1.346941,-1.630844,1.413208,-2.025316,-1.771235,-0.917118,-1.846058,-1.310057,0.668611,1.256419,0.600768,0.862214
22.1300,0.000000,0.000000,1.318656,-1.225213,-1.720394,-0.529383,0.700317,1.658179,1.353498,-1.623693,1.420657,-2.018015,-1.766405,-0.926728,-1.838362,-1.320202,0.661472,1.260069,0.594585,0.865701
22.1400,0.000000,0.000000,1.325298,-1.218025,-1.717490,-0.538729,0.691290,1.661962,1.360051,-1.616512,1.427961,-2.010705,-1.761535,-0.936297,-1.830527,-1.330302,0.654382,1.263668,0.588558,0.869122
22.1500,0.000000,0.000000,1.331891,-1.210812,-1.714540,-0.548045,0.682258,1.665690,1.366600,-1.609304,1.435118,-2.003391,-1.756628,-0.945825,-1.822560,-1.340354,0.647337,1.267218,0.582684,0.872477
22.1600,0.000000,0.000000,1.338433,-1.203577,-1.711545,-0.557328,0.673221,1.669363,1.373149,-1.602068,1.442129,-1.996075,-1.751688,-0.955309,-1.814470,-1.350351,0.640331,1.270718,0.576959,0.875769
22.1700,0.000000,0.000000,1.344923,-1.196320,-1.708505,-0.566578,0.664182,1.672980,1.379696,-1.594806,1.448992,-1.988758,-1.746716,-0.964748,-1.806264,-1.360291,0.633357,1.274169,0.571381,0.879000
22.1800,0.000000,0.000000,1.351361,-1.189043,-1.705422,-0.575791,0.655143,1.676540,1.386242,-1.587520,1.455708,-1.981442,-1.741716,-0.974141,-1.797950,-1.370168,0.626411,1.277574,0.565946,0.882170
22.1900,0.000000,0.000000,1.357745,-1.181748,-1.702296,-0.584967,0.646104,1.680044,1.392786,-1.580211,1.462277,-1.974128,-1.736688,-0.983486,-1.789538,-1.379979,0.619486,1.280931,0.560651,0.885282
22.2000,0.000000,0.000000,1.364074,-1.174437,-1.699129,-0.594105,0.637069,1.683492,1.399329,-1.572880,1.468701,-1.966818,-1.731636,-0.992782,-1.781035,-1.389720,0.612578,1.284242,0.555491,0.888337
22.2100,0.000000,0.000000,1.370348,-1.167110,-1.695921,-0.603202,0.628038,1.686881,1.405868,-1.565530,1.474979,-1.959514,-1.726561,-1.002026,-1.772452,-1.399385,0.605680,1.287507,0.550462,0.891336
22.2200,0.000000,0.000000,1.376566,-1.159769,-1.692673,-0.612257,0.619013,1.690214,1.412402,-1.558161,1.481114,-1.952215,-1.721464,-1.011219,-1.763797,-1.408973,0.598787,1.290725,0.545559,0.894283
22.2300,0.000000,0.000000,1.382727,-1.152417,-1.689386,-0.621268,0.609998,1.693488,1.418929,-1.550776,1.487108,-1.944922,-1.716347,-1.020358,-1.755080,-1.418479,0.591896,1.293898,0.540779,0.897178
22.2400,0.000000,0.000000,1.388830,-1.145055,-1.686062,-0.630234,0.600992,1.696705,1.425445,-1.543376,1.492962,-1.937637,-1.711212,-1.029443,-1.746310,-1.427900,0.584999,1.297025,0.536115,0.900023
22.2500,0.000000,0.000000,1.394874,-1.137685,-1.682701,-0.639154,0.591999,1.699864,1.431949,-1.535963,1.498678,-1.930358,-1.706058,-1.038471,-1.737497,-1.437234,0.578095,1.300106,0.531562,0.902821
22.2600,0.000000,0.000000,1.400858,-1.130308,-1.679305,-0.648025,0.583021,1.702964,1.438436,-1.528539,1.504260,-1.923086,-1.700888,-1.047442,-1.728651,-1.446477,0.571177,1.303140,0.527115,0.905574
22.2700,0.000000,0.000000,1.406782,-1.122927,-1.675874,-0.656846,0.574058,1.706006,1.444902,-1.521106,1.509711,-1.915821,-1.695701,-1.056354,-1.719781,-1.455629,0.564242,1.306127,0.522768,0.908283
22.2800,0.000000,0.000000,1.412645,-1.115542,-1.672410,-0.665615,0.565114,1.708990,1.451344,-1.513666,1.515033,-1.908563,-1.690500,-1.065206,-1.710899,-1.464686,0.557287,1.309066,0.518515,0.910950
22.2900,0.000000,0.000000,1.418446,-1.108157,-1.668915,-0.674332,0.556189,1.711915,1.457758,-1.506220,1.520229,-1.901312,-1.685284,-1.073997,-1.702013,-1.473647,0.550307,1.311958,0.514348,0.913578
22.3000,0.000000,0.000000,1.424185,-1.100771,-1.665388,-0.682994,0.547287,1.714782,1.464137,-1.498771,1.525305,-1.894067,-1.680054,-1.082725,-1.693133,-1.482512,0.543301,1.314802,0.510262,0.916169
22.3100,0.000000,0.000000,1.429860,-1.093389,-1.661833,-0.691601,0.538408,1.717590,1.470478,-1.491321,1.530262,-1.886828,-1.674812,-1.091390,-1.684270,-1.491279,0.536265,1.317596,0.506250,0.918724
22.3200,0.000000,0.000000,1.435473,-1.086010,-1.658249,-0.700151,0.529555,1.720340,1.476775,-1.483872,1.535106,-1.879596,-1.669557,-1.099991,-1.675433,-1.499948,0.529198,1.320341,0.502304,0.921246
22.3300,0.000000,0.000000,1.441021,-1.078637,-1.654638,-0.708642,0.520729,1.723033,1.483022,-1.476426,1.539840,-1.872370,-1.664291,-1.108526,-1.666633,-1.508519,0.522097,1.323035,0.498417,0.923736
22.3400,0.000000,0.000000,1.446505,-1.071272,-1.651001,-0.717074,0.511932,1.725667,1.489215,-1.468985,1.544469,-1.865150,-1.659014,-1.116994,-1.657877,-1.516992,0.514961,1.325678,0.494582,0.926198
22.3500,0.000000,0.000000,1.451924,-1.063915,-1.647340,-0.725446,0.503166,1.728243,1.495347,-1.461551,1.548997,-1.857937,-1.653727,-1.125395,-1.649177,-1.525369,0.507789,1.328270,0.490790,0.928631
22.3600,0.000000,0.000000,1.457279,-1.056569,-1.643655,-0.733756,0.494432,1.730762,1.501413,-1.454127,1.553429,-1.850730,-1.648432,-1.133727,-1.640540,-1.533650,0.500581,1.330809,0.487034,0.931039
22.3700,0.000000,0.000000,1.462568,-1.049235,-1.639948,-0.742004,0.485731,1.733224,1.507406,-1.446714,1.557769,-1.843531,-1.643128,-1.141991,-1.631976,-1.541835,0.493335,1.333296,0.483305,0.933422
22.3800,0.000000,0.000000,1.467792,-1.041915,-1.636221,-0.750188,0.477065,1.735629,1.513323,-1.439315,1.562021,-1.836339,-1.637818,-1.150185,-1.623494,-1.549928,0.486052,1.335730,0.479595,0.935782
22.3900,0.000000,0.000000,1.472951,-1.034609,-1.632473,-0.758309,0.468435,1.737978,1.519156,-1.431931,1.566191,-1.829156,-1.632502,-1.158309,-1.615102,-1.557930,0.478733,1.338111,0.475896,0.938121
22.4000,0.000000,0.000000,1.478045,-1.027319,-1.628707,-0.766365,0.459843,1.740271,1.524901,-1.424565,1.570283,-1.821982,-1.627183,-1.166362,-1.606807,-1.565843,0.471378,1.340438,0.472200,0.940439
22.4100,0.000000,0.000000,1.483073,-1.020046,-1.624923,-0.774356,0.451289,1.742509,1.530552,-1.417219,1.574301,-1.814819,-1.621861,-1.174344,-1.598618,-1.573668,0.463988,1.342711,0.468496,0.942736
22.4200,0.000000,0.000000,1.488036,-1.012792,-1.621122,-0.782281,0.442775,1.744692,1.536104,-1.409894,1.578250,-1.807667,-1.616539,-1.182255,-1.590542,-1.581409,0.456565,1.344930,0.464778,0.945014
22.4300,0.000000,0.000000,1.492935,-1.005557,-1.617306,-0.790141,0.434301,1.746821,1.541552,-1.402592,1.582134,-1.800528,-1.611218,-1.190094,-1.582586,-1.589068,0.449110,1.347095,0.461036,0.947273
22.4400,0.000000,0.000000,1.497769,-0.998343,-1.613475,-0.797934,0.425869,1.748896,1.546891,-1.395315,1.585957,-1.793403,-1.605901,-1.197862,-1.574756,-1.596648,0.441626,1.349206,0.457261,0.949512
22.4500,0.000000,0.000000,1.502538,-0.991150,-1.609630,-0.805661,0.417478,1.750917,1.552118,-1.388066,1.589724,-1.786294,-1.600589,-1.205559,-1.567059,-1.604151,0.434114,1.351264,0.453445,0.951731
22.4600,0.000000,0.000000,1.507244,-0.983980,-1.605773,-0.813322,0.409131,1.752887,1.557228,-1.380844,1.593438,-1.779202,-1.595286,-1.213184,-1.559501,-1.611580,0.426578,1.353268,0.449580,0.953929
22.4700,0.000000,0.000000,1.511886,-0.976832,-1.601904,-0.820916,0.400826,1.754804,1.562218,-1.373653,1.597102,-1.772129,-1.589993,-1.220738,-1.552088,-1.618938,0.419019,1.355218,0.445656,0.956106
22.4800,0.000000,0.000000,1.516465,-0.969708,-1.598025,-0.828443,0.392566,1.756671,1.567084,-1.366492,1.600721,-1.765076,-1.584713,-1.228221,-1.544823,-1.626227,0.411441,1.357116,0.441666,0.958260
22.4900,0.000000,0.000000,1.520981,-0.962609,-1.594135,-0.835904,0.384351,1.758486,1.571825,-1.359365,1.604298,-1.758045,-1.579450,-1.235634,-1.537713,-1.633450,0.403847,1.358962,0.437602,0.960389
22.5000,0.000000,0.000000,1.525435,-0.955536,-1.590236,-0.843298,0.376180,1.760252,1.576436,-1.352271,1.607834,-1.751037,-1.574206,-1.242976,-1.530762,-1.640610,0.396238,1.360756,0.433455,0.962491
22.5100,0.000000,0.000000,1.529827,-0.948488,-1.586328,-0.850625,0.368056,1.761969,1.580917,-1.345212,1.611334,-1.744054,-1.568985,-1.250249,-1.523972,-1.647708,0.388620,1.362498,0.429218,0.964564
22.5200,0.000000,0.000000,1.534158,-0.941467,-1.582413,-0.857886,0.359977,1.763637,1.585266,-1.338189,1.614800,-1.737097,-1.563789,-1.257452,-1.517349,-1.654747,0.380994,1.364190,0.424884,0.966605
22.5300,0.000000,0.000000,1.538428,-0.934473,-1.578492,-0.865081,0.351945,1.765258,1.589482,-1.331202,1.618234,-1.730167,-1.558622,-1.264587,-1.510895,-1.661729,0.373364,1.365832,0.420444,0.968612
22.5400,0.000000,0.000000,1.542637,-0.927508,-1.574564,-0.872209,0.343959,1.766831,1.593564,-1.324253,1.621637,-1.723266,-1.553488,-1.271653,-1.504613,-1.668656,0.365733,1.367424,0.415893,0.970582
22.5500,0.000000,0.000000,1.546787,-0.920571,-1.570631,-0.879271,0.336022,1.768358,1.597513,-1.317342,1.625012,-1.716395,-1.548390,-1.278652,-1.498506,-1.675529,0.358105,1.368968,0.411224,0.972511
22.5600,0.000000,0.000000,1.550877,-0.913664,-1.566694,-0.886267,0.328132,1.769839,1.601329,-1.310469,1.628359,-1.709555,-1.543331,-1.285584,-1.492575,-1.682351,0.350481,1.370464,0.406431,0.974396
22.5700,0.000000,0.000000,1.554908,-0.906787,-1.562754,-0.893196,0.320291,1.771275,1.605012,-1.303636,1.631680,-1.702746,-1.538315,-1.292449,-1.486823,-1.689121,0.342865,1.371912,0.401507,0.976234
22.5800,0.000000,0.000000,1.558880,-0.899940,-1.558811,-0.900060,0.312499,1.772666,1.608565,-1.296843,1.634976,-1.695970,-1.533345,-1.299248,-1.481251,-1.695841,0.335261,1.373314,0.396448,0.978022
22.5900,0.000000,0.000000,1.562794,-0.893126,-1.554867,-0.906857,0.304756,1.774013,1.611988,-1.290089,1.638248,-1.689226,-1.528426,-1.305982,-1.475859,-1.702513,0.327670,1.374670,0.391248,0.979755
22.6000,0.000000,0.000000,1.566651,-0.886343,-1.550921,-0.913588,0.297064,1.775318,1.615285,-1.283376,1.641494,-1.682516,-1.523561,-1.312651,-1.470650,-1.709136,0.320095,1.375981,0.385903,0.981432
22.6100,0.000000,0.000000,1.570450,-0.879595,-1.546976,-0.920252,0.289423,1.776579,1.618458,-1.276703,1.644717,-1.675840,-1.518754,-1.319256,-1.465623,-1.715711,0.312538,1.377248,0.380408,0.983048
22.6200,0.000000,0.000000,1.574192,-0.872880,-1.543032,-0.926851,0.281833,1.777799,1.621511,-1.270071,1.647915,-1.669199,-1.514007,-1.325796,-1.460778,-1.722239,0.305003,1.378471,0.374760,0.984600
